id,grp,cycle_time_days,created_date,tags
6991,0,6,2015-10-21,"app,urgent"
6992,0,5,2015-10-29,app
6989,0,7,2015-10-21,app
6982,0,-1,2016-06-30,app
6983,0,-1,2016-03-05,"app,urgent"
5627,0,-1,2015-10-22,"app,urgent"
5626,0,10,2015-04-11,"app,support"
5633,0,1,2015-04-13,"app,urgent,quickwin"
4309,0,-1,2014-11-09,"app,support"
5639,0,3,2015-04-14,app
4308,0,-1,2015-02-27,app
4307,0,-1,2015-01-30,app
13,1,-1,2015-04-17,"app,urgent"
14,1,-1,2015-04-17,app
15,1,10,2015-02-10,"app,quickwin"
16,1,-1,2015-04-15,
17,1,-1,2015-02-09,"app,support"
4274,1,2,2017-11-11,app
4273,1,1,2017-11-02,app
4278,1,-1,2017-12-08,"app,support"
4279,1,-1,2017-12-08,app
4281,1,12,2017-11-07,"app,urgent,quickwin"
4280,1,8,2017-11-07,app
10,1,6,2015-02-10,"app,quickwin"
11,1,29,2015-02-10,app
4282,1,51,2017-11-11,"app,quickwin"
12,1,8,2015-02-10,app
4294,1,-1,2017-12-11,app
4295,1,1,2017-11-10,"app,support"
4298,1,-1,2017-12-13,"app,urgent"
4297,1,-1,2017-12-13,app
4299,1,2,2017-11-14,"app,support"
5921,0,2,2015-05-06,app
5927,0,1,2015-05-06,"app,support,urgent"
5933,0,-1,2015-05-12,"app,urgent"
5937,0,1,2015-05-19,"app,urgent"
5936,0,446,2015-05-17,"app,urgent"
5935,0,10,2015-06-19,app
4604,0,1,2014-12-09,app
5934,0,3,2015-07-15,"app,support,urgent"
5939,0,2,2015-05-07,"app,support,quickwin"
5938,0,2,2015-05-19,"app,urgent"
5900,0,1,2015-05-21,"app,support"
5904,0,11,2015-05-07,
5903,0,1,2015-05-17,"app,support"
5902,0,1,2015-05-21,"app,support"
5901,0,4,2015-05-09,app
5908,0,468,2017-06-09,app
5907,0,2,2015-05-08,app
5906,0,152,2015-12-07,app
5905,0,3,2015-05-13,
5910,0,8,2015-05-06,"support,urgent"
90,1,-1,2015-05-10,"app,support"
4209,1,3,2017-10-23,"app,quickwin"
4210,1,3,2017-10-22,app
4212,1,11,2017-10-23,app
4211,1,2,2017-10-19,app
4214,1,29,2017-10-26,app
4213,1,20,2017-10-23,app
81,1,-1,2015-05-04,app
4216,1,1,2017-10-26,"app,support,quickwin"
4215,1,-1,2017-11-30,support
4218,1,2,2017-10-27,"app,support"
4217,1,11,2017-11-02,app
4219,1,4,2017-11-13,app
71,1,-1,2015-03-31,app
72,1,-1,2015-05-02,app
73,1,-1,2015-05-02,app
74,1,-1,2015-05-02,app
4220,1,19,2017-12-04,app
57,1,5,2015-03-01,app
58,1,6,2015-05-16,"app,urgent"
59,1,10,2015-03-21,app
60,1,3,2015-04-26,"app,quickwin"
61,1,4,2015-05-09,quickwin
62,1,-1,2015-04-30,"app,support"
46,1,-1,2015-04-27,"app,urgent"
47,1,-1,2015-04-27,app
52,1,-1,2015-05-01,app
54,1,5,2015-02-28,app
55,1,1,2015-02-28,app
56,1,4,2015-03-14,app
4249,1,1,2017-11-06,app
43,1,-1,2015-12-30,"app,support"
4250,1,4,2017-11-04,app
44,1,-1,2015-04-27,app
45,1,-1,2015-04-27,app
4251,1,6,2017-11-02,"app,urgent"
4253,1,-1,2017-10-31,"app,quickwin"
4261,1,-1,2017-11-01,"app,quickwin"
4263,1,-1,2017-12-06,app
4262,1,-1,2017-11-01,"app,support"
4265,1,-1,2017-12-06,app
4264,1,-1,2017-12-06,
4267,1,-1,2017-12-06,app
4266,1,-1,2017-12-06,app
4268,1,-1,2017-12-06,"app,quickwin"
2060,0,-1,2013-08-01,app
2063,0,-1,2013-01-18,"app,support"
3395,0,-1,2014-09-09,"app,support,urgent"
2064,0,-1,2013-01-28,app
2061,0,-1,2012-12-12,"app,urgent"
2062,0,-1,2013-01-15,app
2056,0,-1,2013-07-14,"app,quickwin"
2057,0,-1,2013-07-17,app
3385,0,-1,2014-12-06,app
2054,0,-1,2013-07-05,"app,urgent"
3386,0,-1,2015-02-09,app
2055,0,-1,2013-07-05,"app,urgent"
2058,0,-1,2013-07-29,"app,support"
2059,0,-1,2013-08-01,"app,urgent"
2070,0,-1,2013-02-08,app
2071,0,-1,2013-02-16,"app,urgent"
2074,0,-1,2013-03-06,app
2075,0,-1,2013-03-09,"app,urgent"
2072,0,-1,2013-03-03,"app,support,urgent"
2073,0,-1,2013-03-05,app
3398,0,-1,2014-08-24,app
2067,0,-1,2013-01-31,app
2068,0,-1,2013-01-31,app
3396,0,-1,2014-10-21,"app,quickwin"
2065,0,-1,2013-01-30,app
3397,0,20,2014-08-24,"app,urgent"
2066,0,-1,2013-01-31,app
2069,0,-1,2013-02-04,app
2041,0,-1,2013-05-24,app
2042,0,-1,2013-05-26,"app,support"
2040,0,-1,2013-05-24,"app,urgent"
3365,0,-1,2014-12-15,"app,urgent"
2034,0,-1,2013-05-16,app
3366,0,-1,2014-11-10,app
2035,0,-1,2013-05-17,app
2032,0,-1,2013-05-16,"app,urgent"
3364,0,10,2014-08-22,app
2033,0,-1,2013-05-16,app
2038,0,-1,2013-05-21,"app,support,urgent,quickwin"
2039,0,-1,2013-05-22,app
3367,0,6,2014-09-09,app
2036,0,-1,2013-05-17,"app,support"
2037,0,-1,2013-05-18,"app,urgent"
3380,0,-1,2014-11-10,"support,urgent"
2052,0,-1,2013-07-05,"app,support"
2053,0,-1,2013-07-05,app
2050,0,-1,2013-07-04,"app,quickwin"
2051,0,-1,2013-07-05,"app,urgent"
2045,0,-1,2013-06-19,app
2046,0,-1,2013-07-01,"app,urgent"
2043,0,-1,2013-05-26,"app,urgent"
3375,0,-1,2014-09-29,support
2044,0,-1,2013-05-31,app
2049,0,-1,2013-07-04,app
2047,0,-1,2013-07-03,app
2048,0,-1,2013-07-03,app
2098,0,-1,2013-04-14,"app,urgent"
2099,0,-1,2013-04-24,"app,support"
2081,0,-1,2013-03-17,app
2082,0,-1,2013-03-17,"app,urgent"
2080,0,-1,2013-03-17,app
2085,0,-1,2013-03-19,app
2086,0,-1,2013-03-19,"app,support"
2083,0,-1,2013-03-18,app
2084,0,-1,2013-03-19,"app,urgent"
19,0,-1,2013-06-19,app
2078,0,-1,2013-03-17,app
2079,0,-1,2013-03-17,"app,support"
2076,0,-1,2013-03-10,app
2077,0,-1,2013-03-17,"app,quickwin"
24,0,123,2013-04-22,"app,support"
25,0,61,2013-04-22,support
2092,0,-1,2013-04-06,"app,urgent"
2093,0,-1,2013-04-09,"app,support"
2090,0,-1,2013-04-05,"app,urgent"
2091,0,-1,2013-04-06,app
2096,0,-1,2013-04-12,"app,support"
27,0,23,2013-04-22,"app,support"
2097,0,-1,2013-04-13,"app,urgent,quickwin"
28,0,23,2013-04-22,app
2094,0,-1,2013-04-09,app
29,0,23,2013-04-22,app
2095,0,-1,2013-04-10,"app,urgent"
2089,0,-1,2013-04-01,app
2087,0,-1,2013-03-23,"app,support,quickwin"
2088,0,-1,2013-03-30,app
34,0,18,2013-04-22,app
35,0,12,2013-04-22,app
36,0,7,2013-04-22,app
37,0,13,2013-05-15,"app,support"
30,0,24,2013-04-22,"app,quickwin"
31,0,12,2013-04-22,app
32,0,12,2013-04-26,"app,support"
33,0,10,2013-04-22,"app,urgent"
38,0,84,2013-05-07,app
39,0,64,2013-04-22,app
4631,0,4,2014-12-25,"app,support,urgent"
4630,0,-1,2015-02-18,app
5966,0,-1,2015-06-12,app
5965,0,-1,2015-11-13,"app,support,urgent"
4634,0,-1,2015-02-18,"app,urgent"
5964,0,4,2015-05-24,"app,urgent,quickwin"
4633,0,-1,2014-12-25,app
5963,0,1,2015-05-07,app
4632,0,-1,2015-02-18,"app,urgent"
4639,0,6,2014-12-14,app
4638,0,-1,2015-03-19,app
5968,0,-1,2015-06-12,
5967,0,4,2015-05-31,"app,support,urgent"
40,0,10,2013-04-22,"app,urgent"
45,0,59,2013-05-11,"app,urgent,quickwin"
46,0,59,2013-05-11,"app,support"
47,0,59,2013-05-11,"app,urgent"
48,0,59,2013-05-11,app
41,0,10,2013-04-30,app
42,0,58,2013-10-13,app
44,0,59,2013-05-11,"app,urgent"
49,0,3,2013-05-13,app
4642,0,-1,2015-03-20,app
4641,0,3,2014-12-28,"app,quickwin"
4640,0,9,2014-12-18,"app,support"
4645,0,-1,2015-02-21,"app,support"
4643,0,-1,2015-03-20,app
4649,0,-1,2015-01-16,app
4648,0,-1,2015-03-23,app
50,0,-1,2013-08-07,
51,0,-1,2013-08-07,app
56,0,-1,2013-04-29,"app,urgent"
57,0,-1,2013-04-29,"app,support,urgent"
58,0,-1,2013-04-29,"app,urgent"
59,0,102,2013-05-09,app
52,0,2,2013-05-13,"app,support,urgent,quickwin"
53,0,11,2013-05-11,app
54,0,3,2013-05-13,app
55,0,57,2013-05-17,"app,quickwin"
60,0,151,2014-01-11,"app,quickwin"
4619,0,5,2014-12-01,"app,quickwin"
67,0,58,2013-06-02,app
64,0,145,2014-06-16,app
5951,0,2,2015-05-11,"app,support"
5950,0,9,2015-05-09,"app,support"
5955,0,1,2015-05-14,"app,support,quickwin"
4624,0,1,2015-02-28,app
4623,0,8,2015-02-28,app
4622,0,2,2014-12-16,"app,support,quickwin"
4628,0,-1,2015-03-12,app
71,0,57,2013-05-16,
5956,0,-1,2015-05-23,app
4625,0,1,2015-04-02,app
4629,0,-1,2015-03-18,"app,urgent"
2020,0,-1,2013-07-08,app
3343,0,1,2014-09-02,app
4674,0,17,2015-01-21,app
3341,0,10,2014-09-10,
4673,0,7,2015-01-09,app
4672,0,5,2015-01-05,"app,support"
2017,0,-1,2016-11-18,"app,urgent"
2018,0,-1,2014-09-21,app
2019,0,-1,2013-07-07,app
87,0,50,2013-10-12,"app,support,quickwin"
2030,0,-1,2013-05-16,app
4693,0,-1,2015-01-09,app
2031,0,-1,2013-05-16,"app,support,urgent"
2023,0,-1,2013-05-14,app
2024,0,-1,2013-05-15,"app,urgent"
2021,0,-1,2013-07-22,"app,urgent"
4684,0,7,2015-01-05,"app,urgent"
2022,0,-1,2013-05-14,"app,quickwin"
4683,0,-1,2015-02-03,app
3358,0,1,2014-08-19,"app,urgent"
2027,0,-1,2013-05-16,app
2028,0,-1,2013-05-16,app
4689,0,-1,2015-12-03,"app,urgent"
2025,0,-1,2013-05-16,app
2026,0,-1,2013-05-16,app
2029,0,-1,2013-05-16,app
90,0,31,2013-05-18,"app,support"
91,0,64,2013-05-28,app
4653,0,7,2015-03-21,"app,support"
4652,0,30,2015-03-10,app
4651,0,-1,2015-02-21,"app,support"
4650,0,5,2015-03-05,"app,urgent,quickwin"
4656,0,2,2015-03-01,app
3323,0,-1,2014-12-28,"app,urgent"
4655,0,-1,2015-05-22,app
3324,0,-1,2014-12-26,"app,quickwin"
4654,0,7,2015-03-21,app
3327,0,351,2014-09-27,app
4659,0,-1,2014-12-23,app
4658,0,-1,2015-03-26,app
4671,0,7,2015-01-05,app
4670,0,9,2015-01-09,"app,quickwin"
3332,0,-1,2015-01-01,app
2002,0,-1,2014-04-08,app
3330,0,2,2014-10-04,app
4668,0,1,2015-01-07,app
4667,0,9,2015-01-05,app
4666,0,10,2015-01-05,"app,support"
4665,0,-1,2015-01-02,"app,support"
4669,0,7,2015-01-05,app
4155,1,1,2017-10-02,app
4168,1,-1,2017-10-14,"app,support,quickwin"
4169,1,20,2017-10-31,app
4171,1,47,2017-10-23,"app,support"
4170,1,-1,2017-11-14,"app,urgent,quickwin"
4173,1,7,2017-10-16,support
4172,1,10,2017-10-10,"app,quickwin"
4175,1,20,2017-11-20,app
4174,1,38,2017-12-11,"app,support,urgent"
4177,1,9,2017-11-15,"app,support"
4176,1,16,2017-11-28,app
4179,1,21,2017-11-07,app
4178,1,7,2017-10-16,"app,quickwin"
4180,1,-1,2017-11-17,"app,urgent,quickwin"
4182,1,-1,2017-10-10,app
4181,1,-1,2017-10-10,app
4184,1,-1,2017-11-19,
4183,1,-1,2017-10-10,app
4186,1,16,2017-10-14,app
4185,1,-1,2017-11-21,app
4100,1,-1,2017-09-12,app
4102,1,18,2017-11-17,app
4101,1,2,2017-09-16,app
4104,1,1,2017-10-03,"app,quickwin"
4103,1,-1,2017-10-31,"app,urgent"
4106,1,-1,2017-11-02,"app,quickwin"
4105,1,8,2017-09-26,app
4108,1,1,2017-09-20,app
4107,1,4,2017-09-17,"app,urgent"
4135,1,26,2017-09-19,app
4137,1,-1,2017-11-05,"app,support"
4136,1,1,2017-09-19,app
4139,1,1,2017-09-22,app
4140,1,2,2017-10-14,app
4142,1,-1,2017-11-08,"app,support"
4141,1,3,2017-09-25,"app,quickwin"
4144,1,-1,2017-11-11,"app,support"
4143,1,1,2017-09-26,
4145,1,21,2017-09-28,app
3270,0,-1,2014-08-21,app
3273,0,-1,2014-12-29,app
3274,0,-1,2014-12-25,app
3271,0,-1,2014-11-04,"app,urgent"
3272,0,4,2014-08-15,"app,quickwin"
3267,0,1,2014-08-15,support
4596,0,-1,2014-12-20,support
4595,0,-1,2015-02-13,app
3268,0,-1,2014-08-15,app
3269,0,-1,2014-12-12,"app,urgent"
3275,0,6,2014-08-15,app
3279,0,-1,2014-12-26,app
3248,0,1,2014-08-17,app
3249,0,2,2014-08-24,"app,support"
3246,0,3,2014-08-13,"app,quickwin"
3247,0,1,2014-08-17,app
3262,0,-1,2014-11-30,app
3260,0,-1,2014-08-13,app
3261,0,-1,2014-08-13,app
4520,0,-1,2014-12-03,"app,support"
5855,0,-1,2015-11-04,app
4529,0,-1,2015-03-09,app
5837,0,7,2015-05-06,"app,urgent"
5892,0,-1,2015-07-05,app
3230,0,-1,2014-08-07,"app,support,urgent"
4560,0,-1,2015-02-11,app
4554,0,-1,2015-01-03,app
4553,0,-1,2015-03-10,"app,quickwin"
3220,0,-1,2014-09-03,app
5883,0,-1,2015-05-03,app
4558,0,-1,2014-12-04,app
3227,0,-1,2014-08-17,app
4557,0,34,2014-11-22,app
4556,0,29,2014-11-22,"app,urgent"
4555,0,32,2014-11-20,app
3228,0,8,2014-08-21,"app,support,urgent"
3229,0,1,2014-08-07,app
4559,0,-1,2015-03-10,"app,support"
5896,0,-1,2015-07-17,"app,support,urgent"
5895,0,4,2015-05-04,app
3231,0,22,2014-08-11,"app,quickwin"
5894,0,-1,2015-08-08,app
3232,0,-1,2014-10-30,app
5893,0,1,2015-05-16,app
5899,0,1,2015-05-14,app
5898,0,1,2015-05-20,app
5897,0,5,2015-05-06,"app,urgent"
3239,0,3,2015-01-09,"app,support,urgent"
5870,0,-1,2015-06-27,"app,support"
4530,0,9,2014-12-07,app
5868,0,1,2015-06-15,"app,quickwin"
4537,0,-1,2014-12-03,"app,quickwin"
3211,0,-1,2014-12-22,"app,urgent"
5874,0,5,2015-05-08,app
5873,0,1,2015-06-03,app
5872,0,-1,2015-05-05,app
5871,0,7,2015-05-05,app
3215,0,-1,2014-09-03,app
3216,0,-1,2014-09-03,app
3213,0,-1,2014-10-29,app
3219,0,-1,2014-09-03,app
3217,0,-1,2014-09-03,"app,urgent"
3218,0,-1,2014-09-03,"app,urgent"
3183,1,4,2017-03-20,app
3185,1,-1,2017-06-26,app
3184,1,2,2017-03-20,app
3187,1,-1,2017-06-27,"app,support"
3186,1,-1,2017-06-26,app
3189,1,18,2017-03-23,"app,support,urgent"
3192,1,-1,2017-03-21,"app,urgent"
3191,1,2,2017-04-14,app
3194,1,5,2017-03-22,app
3193,1,18,2017-04-12,app
3196,1,58,2017-03-24,app
3195,1,16,2017-04-16,app
3198,1,1,2017-03-23,"app,urgent"
3197,1,-1,2017-06-29,"app,urgent"
3199,1,20,2017-03-25,"app,support"
998,0,-1,2013-12-08,"app,support"
993,0,-1,2014-05-02,app
990,0,-1,2014-06-24,app
3517,0,7,2014-09-09,app
3518,0,-1,2014-09-07,"app,urgent"
988,0,2,2014-02-06,"app,quickwin"
989,0,-1,2014-04-17,app
985,0,-1,2014-04-30,"app,support"
4425,1,2,2018-01-22,"app,support"
4424,1,-1,2018-01-31,app
4427,1,1,2018-01-22,app
4426,1,3,2018-01-22,app
4429,1,10,2018-01-27,app
4428,1,-1,2018-02-01,app
4430,1,3,2018-01-23,app
4432,1,24,2018-01-24,app
4431,1,1,2018-01-24,app
3103,1,4,2017-02-28,
4434,1,1,2018-01-26,app
4433,1,1,2018-01-26,app
4438,1,20,2018-01-30,app
4437,1,9,2018-01-28,app
4439,1,1,2018-01-30,
4441,1,10,2018-02-04,
4440,1,1,2018-01-31,app
4443,1,7,2018-02-03,app
4442,1,4,2018-02-03,"app,quickwin"
3114,1,4,2017-02-28,"app,quickwin"
4445,1,-1,2018-02-09,app
3113,1,18,2017-02-28,app
4444,1,10,2018-02-05,app
4446,1,1,2018-02-01,"app,support"
3118,1,11,2017-02-28,app
4449,1,1,2018-02-02,app
3119,1,19,2017-03-11,app
3121,1,7,2017-03-07,"app,quickwin"
4452,1,-1,2018-02-11,
3120,1,6,2017-03-13,app
4451,1,2,2018-02-04,
3123,1,-1,2017-03-05,app
3125,1,1,2017-03-06,"app,support"
4456,1,-1,2018-02-06,"app,support"
3124,1,156,2017-11-18,app
4455,1,6,2018-02-05,"app,support,urgent"
3127,1,16,2017-03-06,app
4458,1,5,2018-02-07,"app,support,urgent,quickwin"
3126,1,3,2017-03-06,"app,support"
4457,1,2,2018-02-06,app
3129,1,-1,2017-03-11,support
3128,1,1,2017-03-07,"app,urgent"
4459,1,13,2018-02-07,"app,quickwin"
3130,1,5,2017-03-07,app
4461,1,7,2018-02-08,app
4460,1,-1,2018-02-11,"app,urgent"
3132,1,6,2017-03-11,app
3131,1,3,2017-03-07,"app,urgent"
4465,1,1,2018-02-09,"app,quickwin"
3133,1,2,2017-03-08,"app,support"
4464,1,3,2018-02-08,"app,urgent"
4467,1,-1,2018-02-17,app
3138,1,27,2017-04-16,"app,support"
4469,1,1,2018-02-14,app
4468,1,8,2018-02-14,"app,urgent"
4470,1,8,2018-02-15,app
3141,1,1,2017-03-09,"app,urgent"
4472,1,1,2018-02-18,"app,support,urgent"
4471,1,8,2018-02-14,"app,urgent"
3143,1,1,2017-03-09,app
4474,1,5,2018-02-19,"app,urgent"
3142,1,11,2017-03-09,"app,urgent"
4473,1,5,2018-02-18,app
4476,1,1,2018-02-19,app
3144,1,10,2017-03-12,app
4475,1,3,2018-02-19,app
4478,1,-1,2018-02-23,app
4477,1,4,2018-02-21,app
3149,1,-1,2017-03-15,app
3148,1,5,2017-03-25,"app,support"
4479,1,-1,2018-02-24,app
3150,1,7,2017-03-13,"app,support"
4481,1,-1,2018-02-24,"app,urgent"
4480,1,-1,2018-02-24,app
4483,1,-1,2018-02-24,"app,support"
3151,1,1,2017-03-13,"app,support,urgent"
4482,1,3,2018-02-22,app
3154,1,6,2017-03-22,"app,urgent"
4485,1,-1,2018-02-23,app
3153,1,1,2017-03-14,"app,support"
4484,1,-1,2018-02-24,"app,urgent"
3156,1,8,2017-03-14,"app,support,urgent"
4487,1,-1,2018-02-26,"app,urgent,quickwin"
4486,1,1,2018-02-25,app
3158,1,4,2017-03-16,support
3157,1,6,2017-03-19,app
3159,1,-1,2017-03-30,"app,urgent,quickwin"
3167,1,1,2017-03-16,"app,support,urgent"
3169,1,7,2017-03-16,"app,support,urgent"
3168,1,-1,2017-09-11,app
3170,1,6,2017-03-28,app
3172,1,13,2017-04-25,app
3174,1,1,2017-03-19,
3173,1,-1,2017-11-21,app
3176,1,1,2017-03-21,app
3175,1,1,2017-03-19,app
3178,1,-1,2017-03-20,"app,support,urgent"
3177,1,-1,2017-05-27,"app,support"
2298,0,-1,2014-07-24,app
2299,0,4,2014-05-11,app
2283,0,-1,2014-04-28,app
2284,0,-1,2014-04-28,app
2282,0,-1,2014-08-20,"app,support"
2274,0,11,2014-05-29,app
2275,0,149,2014-04-27,app
2290,0,-1,2014-05-08,"app,urgent"
2291,0,-1,2014-05-08,
2294,0,-1,2014-05-01,app
2292,0,1,2014-04-29,"app,support"
2293,0,-1,2014-04-29,"app,quickwin"
2285,0,-1,2014-04-28,app
2289,0,-1,2014-05-06,"app,support"
4401,1,1,2018-01-09,app
4400,1,1,2018-01-09,"app,support"
4403,1,16,2018-01-09,"app,urgent"
4402,1,17,2018-01-09,"app,quickwin"
4405,1,-1,2018-01-24,app
4404,1,1,2018-01-10,app
4407,1,-1,2018-01-24,"app,urgent"
4406,1,-1,2018-01-24,app
4409,1,-1,2018-01-24,app
4408,1,-1,2018-01-24,"app,support"
4410,1,-1,2018-01-24,app
4411,1,1,2018-01-12,"app,urgent"
4414,1,2,2018-01-15,app
4413,1,3,2018-01-15,app
4415,1,1,2018-01-16,app
4418,1,4,2018-01-17,app
4417,1,29,2018-01-17,app
4419,1,-1,2018-01-30,"app,support,quickwin"
4421,1,8,2018-01-18,app
4420,1,-1,2018-01-30,app
4423,1,-1,2018-01-21,app
4422,1,-1,2018-01-31,app
4880,0,1,2015-01-20,app
2210,0,546,2014-07-03,app
3540,0,1,2014-09-07,app
2212,0,5,2014-04-16,
3560,0,1,2014-09-20,"app,urgent"
4890,0,-1,2015-02-27,app
2221,0,-1,2014-08-13,"app,urgent"
3551,0,-1,2015-01-16,"app,urgent,quickwin"
3556,0,-1,2015-01-17,"app,quickwin"
2225,0,-1,2015-06-06,"app,support"
3557,0,-1,2014-09-09,"app,urgent"
2226,0,1,2014-07-08,"app,support,urgent"
4887,0,3,2015-01-24,app
2223,0,2,2014-07-26,app
4886,0,1,2015-01-24,"app,support"
3555,0,2,2014-11-08,app
2229,0,-1,2014-04-26,app
3558,0,-1,2014-09-20,"app,support,urgent"
2227,0,-1,2014-09-23,"app,support"
3559,0,-1,2014-09-16,"app,support,urgent,quickwin"
2228,0,-1,2014-09-23,"app,quickwin"
3520,0,-1,2014-12-23,support
3523,0,-1,2014-12-14,"app,urgent"
3524,0,-1,2014-12-14,app
3527,0,3,2014-11-06,app
3525,0,-1,2014-10-08,app
3526,0,-1,2015-05-19,app
3531,0,1,2014-09-25,app
3534,0,2,2014-09-14,app
3535,0,-1,2014-09-12,app
3532,0,-1,2014-09-12,app
3533,0,1,2014-09-12,app
3538,0,3,2014-11-07,app
3539,0,-1,2014-12-17,app
3536,0,-1,2014-09-06,app
3537,0,-1,2014-09-12,"app,quickwin"
929,0,-1,2014-04-30,app
922,0,-1,2013-11-25,"app,support"
921,0,13,2013-12-05,app
919,0,-1,2013-11-29,"app,urgent,quickwin"
911,0,-1,2014-03-02,app
910,0,-1,2014-04-29,"app,quickwin"
2273,0,-1,2014-05-19,"app,urgent"
2270,0,682,2014-05-16,app
2271,0,-1,2015-06-12,app
2265,0,-1,2014-09-27,"app,support"
2267,0,-1,2014-05-18,"app,urgent"
2268,0,-1,2014-08-18,app
908,0,1,2013-11-22,app
904,0,1,2013-11-23,"app,support,urgent"
902,0,-1,2013-12-06,
901,0,15,2013-12-02,"app,support"
2240,0,-1,2014-04-28,"app,support"
4895,0,4,2015-01-30,"app,quickwin"
4894,0,1,2015-01-20,app
3564,0,8,2014-09-12,app
3561,0,1,2014-09-18,app
2230,0,7,2014-06-11,
3562,0,18,2014-09-20,"app,support,quickwin"
2236,0,-1,2014-06-14,app
2237,0,21,2014-04-23,app
3568,0,5,2014-09-11,app
2234,0,-1,2014-08-17,app
3565,0,2,2014-09-12,"app,urgent"
2239,0,-1,2014-10-01,"app,urgent"
2241,0,396,2014-04-26,"app,quickwin"
2242,0,1,2014-04-28,app
2247,0,-1,2014-04-28,app
2245,0,-1,2014-06-15,app
2246,0,-1,2014-04-28,"app,support"
3060,1,12,2017-02-22,app
4391,1,20,2018-01-13,app
4390,1,-1,2018-01-20,app
3062,1,1,2017-02-17,app
4393,1,3,2018-01-14,app
3061,1,15,2017-02-19,app
3064,1,5,2017-03-02,app
3063,1,7,2017-05-18,"app,urgent"
4394,1,2,2018-01-10,app
3066,1,2,2017-02-20,app
4397,1,-1,2018-01-22,app
3065,1,4,2017-02-28,app
3068,1,-1,2017-03-02,app
4399,1,-1,2018-01-08,app
3067,1,-1,2017-02-20,"app,quickwin"
4398,1,2,2018-01-08,"app,urgent,quickwin"
3069,1,-1,2017-02-23,urgent
3071,1,2,2017-02-21,"app,support"
3070,1,-1,2017-05-08,app
3073,1,-1,2017-06-05,app
3072,1,1,2017-02-21,"app,support"
3075,1,11,2017-02-21,app
3074,1,-1,2017-05-08,app
3077,1,1,2017-02-22,"app,support"
3076,1,1,2017-03-01,"app,urgent"
3079,1,-1,2017-06-08,app
3078,1,1,2017-02-22,app
3080,1,1,2017-02-22,app
3082,1,4,2017-02-23,support
3081,1,1,2017-02-22,app
3084,1,12,2017-03-31,"app,support"
3083,1,18,2017-02-25,"app,urgent,quickwin"
3086,1,7,2017-03-06,"app,support"
3085,1,7,2017-03-27,app
3088,1,-1,2017-03-02,"app,support"
3087,1,3,2017-03-04,"app,quickwin"
3089,1,-1,2017-02-26,app
3091,1,8,2017-02-27,app
3090,1,5,2017-04-09,"app,support"
3093,1,31,2017-02-28,app
3092,1,-1,2017-06-12,"app,support"
4712,0,4,2015-01-08,app
4711,0,2,2015-01-10,"app,urgent"
4710,0,-1,2015-04-14,"app,urgent"
4715,0,4,2015-01-10,app
4714,0,4,2015-01-10,app
4713,0,5,2015-01-10,"app,urgent"
4719,0,-1,2015-02-03,"app,urgent"
4718,0,-1,2015-04-15,app
4717,0,1,2015-01-15,app
4723,0,6,2015-01-14,"app,support"
4722,0,3,2015-01-15,app
4721,0,2,2015-05-01,app
4720,0,-1,2015-01-09,app
4705,0,-1,2015-04-14,app
4704,0,-1,2015-01-18,app
4709,0,1,2015-01-14,"app,support,quickwin"
4707,0,1,2015-01-22,"app,support"
4306,1,-1,2017-12-16,app
4305,1,-1,2017-11-16,"app,urgent"
4309,1,-1,2017-11-16,"app,quickwin"
4311,1,2,2017-11-18,support
4310,1,16,2017-11-18,app
4313,1,1,2017-11-17,"app,urgent"
4312,1,3,2017-11-20,app
4319,1,1,2017-11-20,app
4318,1,2,2017-11-17,"app,quickwin"
4320,1,-1,2017-12-18,app
4322,1,-1,2017-12-19,"app,urgent"
4326,1,-1,2017-12-20,app
4327,1,-1,2017-11-22,"app,support"
3000,1,23,2017-02-07,app
3002,1,27,2017-02-07,"app,urgent"
4333,1,6,2017-12-07,"app,urgent"
3001,1,8,2017-02-15,app
3004,1,-1,2017-02-19,app
4335,1,-1,2017-12-10,"app,urgent"
3003,1,27,2017-02-07,"app,quickwin"
3006,1,5,2017-02-07,app
4337,1,3,2017-11-26,app
4336,1,2,2017-11-26,"app,urgent"
3008,1,4,2017-02-07,"app,support"
4339,1,-1,2017-11-27,
3007,1,1,2017-02-13,"app,quickwin"
4338,1,1,2017-11-26,app
3009,1,3,2017-02-17,app
4340,1,1,2017-11-28,
4342,1,1,2017-11-29,app
3011,1,-1,2017-05-26,"app,support"
3010,1,-1,2017-02-19,app
4341,1,39,2018-02-03,app
3013,1,-1,2017-04-29,"app,support"
4344,1,-1,2017-12-25,"app,support"
3012,1,57,2017-02-19,app
4343,1,1,2017-11-29,"app,support"
3015,1,-1,2017-02-08,app
4346,1,-1,2017-12-25,app
3014,1,-1,2017-02-08,app
4345,1,-1,2017-12-25,"app,urgent"
3017,1,1,2017-02-08,"app,urgent"
4348,1,-1,2017-12-25,app
3016,1,1,2017-02-22,
4347,1,-1,2017-12-25,app
3019,1,24,2017-03-19,app
3018,1,4,2017-02-08,"app,urgent"
4349,1,-1,2017-12-25,app
3020,1,4,2017-02-09,"app,urgent"
4351,1,2,2017-11-30,"app,quickwin"
4350,1,1,2017-11-30,app
4353,1,1,2017-12-04,app
3022,1,-1,2017-05-30,app
3021,1,4,2017-02-13,"app,support"
4352,1,1,2017-12-01,app
3024,1,1,2017-02-09,"app,quickwin"
4355,1,2,2017-12-05,app
