id,grp,cycle_time_days,created_date,tags
13,1,-1,2015-04-17,"app,support"
14,1,-1,2015-04-17,app
15,1,27,2015-02-10,"app,urgent,quickwin"
16,1,-1,2015-04-15,"app,quickwin"
17,1,-1,2015-02-09,app
4274,1,5,2017-11-11,app
4273,1,2,2017-11-02,"app,support"
4278,1,-1,2017-12-08,app
4279,1,-1,2017-12-08,app
4281,1,12,2017-11-07,app
4280,1,8,2017-11-07,"app,support,quickwin"
10,1,12,2015-02-10,"app,urgent"
11,1,29,2015-02-10,app
4282,1,51,2017-11-11,app
12,1,8,2015-02-10,app
4294,1,-1,2017-12-11,app
4295,1,1,2017-11-10,app
4298,1,-1,2017-12-13,app
4297,1,-1,2017-12-13,"app,support,quickwin"
4299,1,2,2017-11-14,"app,support"
5921,0,2,2015-05-06,app
5927,0,1,2015-05-06,"app,urgent"
5933,0,-1,2015-05-12,app
5937,0,1,2015-05-19,"app,quickwin"
5936,0,767,2015-05-17,app
5935,0,10,2015-06-19,app
4604,0,1,2014-12-09,app
5934,0,3,2015-07-15,"app,quickwin"
5939,0,5,2015-05-07,"app,quickwin"
5938,0,3,2015-05-19,app
5900,0,1,2015-05-21,"app,support"
5904,0,11,2015-05-07,app
5903,0,1,2015-05-17,app
5902,0,1,2015-05-21,"app,urgent"
5901,0,11,2015-05-09,
5908,0,1353,2017-06-09,urgent
5907,0,4,2015-05-08,
5906,0,272,2015-12-07,app
5905,0,3,2015-05-13,"app,urgent,quickwin"
5910,0,15,2015-05-06,"app,quickwin"
90,1,-1,2015-05-10,app
4209,1,3,2017-10-23,app
4210,1,3,2017-10-22,"app,support,urgent"
4212,1,11,2017-10-23,
4211,1,2,2017-10-19,"app,urgent,quickwin"
4214,1,71,2017-10-26,app
4213,1,20,2017-10-23,"app,urgent"
81,1,-1,2015-05-04,app
4216,1,1,2017-10-26,app
4215,1,-1,2017-11-30,"app,quickwin"
4218,1,2,2017-10-27,"app,urgent"
4217,1,11,2017-11-02,app
4219,1,9,2017-11-13,"app,urgent"
71,1,-1,2015-03-31,"app,support,urgent"
72,1,-1,2015-05-02,app
73,1,-1,2015-05-02,"app,urgent"
74,1,-1,2015-05-02,"app,urgent"
4220,1,19,2017-12-04,app
57,1,5,2015-03-01,"app,support"
58,1,11,2015-05-16,"app,urgent"
59,1,10,2015-03-21,"app,support"
60,1,3,2015-04-26,"app,support"
61,1,4,2015-05-09,app
62,1,-1,2015-04-30,"app,quickwin"
46,1,-1,2015-04-27,"app,urgent"
47,1,-1,2015-04-27,app
52,1,-1,2015-05-01,app
54,1,5,2015-02-28,app
55,1,1,2015-02-28,app
56,1,4,2015-03-14,app
4249,1,1,2017-11-06,app
43,1,-1,2015-12-30,app
4250,1,4,2017-11-04,app
44,1,-1,2015-04-27,app
45,1,-1,2015-04-27,app
4251,1,6,2017-11-02,app
4253,1,-1,2017-10-31,app
4261,1,-1,2017-11-01,app
4263,1,-1,2017-12-06,"app,support,urgent"
4262,1,-1,2017-11-01,"app,support,urgent"
4265,1,-1,2017-12-06,"urgent,quickwin"
4264,1,-1,2017-12-06,app
4267,1,-1,2017-12-06,"app,urgent"
4266,1,-1,2017-12-06,"app,urgent"
4268,1,-1,2017-12-06,app
2060,0,-1,2013-08-01,app
2063,0,-1,2013-01-18,app
3395,0,-1,2014-09-09,"app,urgent"
2064,0,-1,2013-01-28,"app,support"
2061,0,-1,2012-12-12,"app,urgent"
2062,0,-1,2013-01-15,app
2056,0,-1,2013-07-14,"app,urgent"
2057,0,-1,2013-07-17,"app,urgent"
3385,0,-1,2014-12-06,"app,urgent,quickwin"
2054,0,-1,2013-07-05,"app,support"
3386,0,-1,2015-02-09,"app,urgent"
2055,0,-1,2013-07-05,"app,urgent"
2058,0,-1,2013-07-29,app
2059,0,-1,2013-08-01,"app,support"
2070,0,-1,2013-02-08,app
2071,0,-1,2013-02-16,"app,urgent"
2074,0,-1,2013-03-06,"app,quickwin"
2075,0,-1,2013-03-09,app
2072,0,-1,2013-03-03,"app,support"
2073,0,-1,2013-03-05,app
3398,0,-1,2014-08-24,app
2067,0,-1,2013-01-31,app
2068,0,-1,2013-01-31,"app,quickwin"
3396,0,-1,2014-10-21,app
2065,0,-1,2013-01-30,app
3397,0,20,2014-08-24,app
2066,0,-1,2013-01-31,app
2069,0,-1,2013-02-04,"app,urgent"
2041,0,-1,2013-05-24,app
2042,0,-1,2013-05-26,app
2040,0,-1,2013-05-24,"app,support"
3365,0,-1,2014-12-15,"app,support,urgent"
2034,0,-1,2013-05-16,app
3366,0,-1,2014-11-10,app
2035,0,-1,2013-05-17,app
2032,0,-1,2013-05-16,"app,support"
3364,0,29,2014-08-22,"app,urgent"
2033,0,-1,2013-05-16,"app,support"
2038,0,-1,2013-05-21,app
2039,0,-1,2013-05-22,app
3367,0,17,2014-09-09,"app,urgent"
2036,0,-1,2013-05-17,app
2037,0,-1,2013-05-18,"app,urgent"
3380,0,-1,2014-11-10,"app,support"
2052,0,-1,2013-07-05,"app,support,quickwin"
2053,0,-1,2013-07-05,app
2050,0,-1,2013-07-04,app
2051,0,-1,2013-07-05,app
2045,0,-1,2013-06-19,app
2046,0,-1,2013-07-01,app
2043,0,-1,2013-05-26,"app,support,urgent,quickwin"
3375,0,-1,2014-09-29,"app,quickwin"
2044,0,-1,2013-05-31,"app,urgent"
2049,0,-1,2013-07-04,"app,urgent"
2047,0,-1,2013-07-03,"app,urgent"
2048,0,-1,2013-07-03,app
2098,0,-1,2013-04-14,app
2099,0,-1,2013-04-24,app
2081,0,-1,2013-03-17,app
2082,0,-1,2013-03-17,app
2080,0,-1,2013-03-17,"app,support,urgent"
2085,0,-1,2013-03-19,app
2086,0,-1,2013-03-19,app
2083,0,-1,2013-03-18,"app,quickwin"
2084,0,-1,2013-03-19,"app,urgent"
19,0,-1,2013-06-19,"app,urgent"
2078,0,-1,2013-03-17,app
2079,0,-1,2013-03-17,"app,quickwin"
2076,0,-1,2013-03-10,app
2077,0,-1,2013-03-17,app
24,0,367,2013-04-22,"app,urgent"
25,0,61,2013-04-22,app
2092,0,-1,2013-04-06,"app,urgent,quickwin"
2093,0,-1,2013-04-09,app
2090,0,-1,2013-04-05,app
2091,0,-1,2013-04-06,"app,urgent"
2096,0,-1,2013-04-12,"app,urgent"
27,0,42,2013-04-22,"app,support"
2097,0,-1,2013-04-13,"app,urgent"
28,0,23,2013-04-22,"app,urgent"
2094,0,-1,2013-04-09,"app,urgent"
29,0,23,2013-04-22,app
2095,0,-1,2013-04-10,app
2089,0,-1,2013-04-01,app
2087,0,-1,2013-03-23,app
2088,0,-1,2013-03-30,"app,quickwin"
34,0,18,2013-04-22,app
35,0,12,2013-04-22,app
36,0,7,2013-04-22,"app,support"
37,0,37,2013-05-15,app
30,0,44,2013-04-22,"app,support"
31,0,12,2013-04-22,app
32,0,33,2013-04-26,app
33,0,19,2013-04-22,app
38,0,218,2013-05-07,"app,urgent"
39,0,64,2013-04-22,"app,urgent"
4631,0,4,2014-12-25,"app,support,urgent"
4630,0,-1,2015-02-18,app
5966,0,-1,2015-06-12,support
5965,0,-1,2015-11-13,app
4634,0,-1,2015-02-18,app
5964,0,4,2015-05-24,"app,support"
4633,0,-1,2014-12-25,app
5963,0,1,2015-05-07,"app,quickwin"
4632,0,-1,2015-02-18,"app,urgent,quickwin"
4639,0,6,2014-12-14,app
4638,0,-1,2015-03-19,app
5968,0,-1,2015-06-12,app
5967,0,4,2015-05-31,app
40,0,10,2013-04-22,"app,urgent"
45,0,153,2013-05-11,urgent
46,0,59,2013-05-11,support
47,0,59,2013-05-11,"app,support"
48,0,59,2013-05-11,"app,support,urgent"
41,0,18,2013-04-30,"app,urgent"
42,0,58,2013-10-13,app
44,0,118,2013-05-11,app
49,0,3,2013-05-13,"app,urgent"
4642,0,-1,2015-03-20,app
4641,0,3,2014-12-28,app
4640,0,9,2014-12-18,app
4645,0,-1,2015-02-21,app
4643,0,-1,2015-03-20,app
4649,0,-1,2015-01-16,"app,urgent"
4648,0,-1,2015-03-23,"app,support"
50,0,-1,2013-08-07,"app,quickwin"
51,0,-1,2013-08-07,"app,urgent"
56,0,-1,2013-04-29,"app,support"
57,0,-1,2013-04-29,app
58,0,-1,2013-04-29,"app,support,urgent"
59,0,225,2013-05-09,app
52,0,2,2013-05-13,"app,support,urgent"
53,0,11,2013-05-11,"app,quickwin"
54,0,3,2013-05-13,"app,support"
55,0,57,2013-05-17,"app,urgent"
60,0,151,2014-01-11,app
4619,0,13,2014-12-01,app
67,0,125,2013-06-02,app
64,0,230,2014-06-16,app
5951,0,4,2015-05-11,app
5950,0,9,2015-05-09,app
5955,0,1,2015-05-14,app
4624,0,1,2015-02-28,"app,support"
4623,0,8,2015-02-28,app
4622,0,2,2014-12-16,"app,support"
4628,0,-1,2015-03-12,"app,urgent"
71,0,57,2013-05-16,app
5956,0,-1,2015-05-23,app
4625,0,1,2015-04-02,"app,urgent"
4629,0,-1,2015-03-18,"app,support,quickwin"
2020,0,-1,2013-07-08,app
3343,0,1,2014-09-02,"app,urgent"
4674,0,17,2015-01-21,
3341,0,10,2014-09-10,app
4673,0,11,2015-01-09,app
4672,0,5,2015-01-05,"app,quickwin"
2017,0,-1,2016-11-18,app
2018,0,-1,2014-09-21,app
2019,0,-1,2013-07-07,app
87,0,147,2013-10-12,support
2030,0,-1,2013-05-16,app
4693,0,-1,2015-01-09,app
2031,0,-1,2013-05-16,app
2023,0,-1,2013-05-14,app
2024,0,-1,2013-05-15,app
2021,0,-1,2013-07-22,
4684,0,15,2015-01-05,"app,support,urgent"
2022,0,-1,2013-05-14,"app,urgent"
4683,0,-1,2015-02-03,"app,support"
3358,0,2,2014-08-19,
2027,0,-1,2013-05-16,"app,quickwin"
2028,0,-1,2013-05-16,"support,urgent,quickwin"
4689,0,-1,2015-12-03,urgent
2025,0,-1,2013-05-16,"app,support,urgent"
2026,0,-1,2013-05-16,"app,support"
2029,0,-1,2013-05-16,app
90,0,83,2013-05-18,"app,support"
91,0,187,2013-05-28,app
4653,0,7,2015-03-21,"app,quickwin"
4652,0,87,2015-03-10,app
4651,0,-1,2015-02-21,"app,urgent"
4650,0,7,2015-03-05,app
4656,0,2,2015-03-01,app
3323,0,-1,2014-12-28,app
4655,0,-1,2015-05-22,"app,support"
3324,0,-1,2014-12-26,app
4654,0,18,2015-03-21,app
3327,0,351,2014-09-27,app
4659,0,-1,2014-12-23,"app,urgent"
4658,0,-1,2015-03-26,app
4671,0,7,2015-01-05,app
4670,0,21,2015-01-09,app
3332,0,-1,2015-01-01,app
2002,0,-1,2014-04-08,"app,support,urgent"
3330,0,4,2014-10-04,app
4668,0,1,2015-01-07,app
4667,0,9,2015-01-05,"app,quickwin"
4666,0,10,2015-01-05,app
4665,0,-1,2015-01-02,"app,support,urgent"
4669,0,7,2015-01-05,app
4155,1,1,2017-10-02,"app,support"
4168,1,-1,2017-10-14,"app,quickwin"
4169,1,20,2017-10-31,"app,urgent"
4171,1,47,2017-10-23,"app,urgent"
4170,1,-1,2017-11-14,"app,quickwin"
4173,1,7,2017-10-16,"app,urgent"
4172,1,24,2017-10-10,app
4175,1,41,2017-11-20,app
4174,1,38,2017-12-11,app
4177,1,9,2017-11-15,
4176,1,16,2017-11-28,app
4179,1,21,2017-11-07,"app,support,quickwin"
4178,1,7,2017-10-16,app
4180,1,-1,2017-11-17,"app,urgent"
4182,1,-1,2017-10-10,"app,support,urgent"
4181,1,-1,2017-10-10,app
4184,1,-1,2017-11-19,app
4183,1,-1,2017-10-10,"app,quickwin"
4186,1,31,2017-10-14,"app,quickwin"
4185,1,-1,2017-11-21,app
4100,1,-1,2017-09-12,app
4102,1,18,2017-11-17,"app,support"
4101,1,4,2017-09-16,"app,quickwin"
4104,1,1,2017-10-03,"app,urgent,quickwin"
4103,1,-1,2017-10-31,app
4106,1,-1,2017-11-02,app
4105,1,8,2017-09-26,"app,urgent"
4108,1,1,2017-09-20,"app,support"
4107,1,4,2017-09-17,"app,support"
4135,1,26,2017-09-19,"app,urgent"
4137,1,-1,2017-11-05,app
4136,1,1,2017-09-19,app
4139,1,1,2017-09-22,"app,quickwin"
4140,1,3,2017-10-14,app
4142,1,-1,2017-11-08,app
4141,1,5,2017-09-25,app
4144,1,-1,2017-11-11,app
4143,1,1,2017-09-26,app
4145,1,21,2017-09-28,"app,quickwin"
3270,0,-1,2014-08-21,app
3273,0,-1,2014-12-29,app
3274,0,-1,2014-12-25,app
3271,0,-1,2014-11-04,"app,urgent,quickwin"
3272,0,4,2014-08-15,"app,urgent"
3267,0,1,2014-08-15,"app,urgent"
4596,0,-1,2014-12-20,app
4595,0,-1,2015-02-13,app
3268,0,-1,2014-08-15,app
3269,0,-1,2014-12-12,"app,support"
3275,0,9,2014-08-15,"app,urgent"
3279,0,-1,2014-12-26,app
3248,0,1,2014-08-17,"app,support"
3249,0,2,2014-08-24,"app,urgent"
3246,0,3,2014-08-13,app
3247,0,1,2014-08-17,"app,support"
3262,0,-1,2014-11-30,"app,urgent"
3260,0,-1,2014-08-13,"app,urgent"
3261,0,-1,2014-08-13,
4520,0,-1,2014-12-03,
5855,0,-1,2015-11-04,app
4529,0,-1,2015-03-09,app
5837,0,10,2015-05-06,"app,urgent"
5892,0,-1,2015-07-05,"app,support"
3230,0,-1,2014-08-07,"app,support"
4560,0,-1,2015-02-11,app
4554,0,-1,2015-01-03,app
4553,0,-1,2015-03-10,app
3220,0,-1,2014-09-03,"app,support"
5883,0,-1,2015-05-03,"app,support"
4558,0,-1,2014-12-04,app
3227,0,-1,2014-08-17,"app,quickwin"
4557,0,34,2014-11-22,"app,support"
4556,0,29,2014-11-22,app
4555,0,32,2014-11-20,app
3228,0,8,2014-08-21,"app,urgent"
3229,0,2,2014-08-07,"app,urgent"
4559,0,-1,2015-03-10,"app,quickwin"
5896,0,-1,2015-07-17,app
5895,0,4,2015-05-04,app
3231,0,22,2014-08-11,"app,urgent"
5894,0,-1,2015-08-08,"app,urgent"
3232,0,-1,2014-10-30,"app,urgent"
5893,0,1,2015-05-16,app
5899,0,1,2015-05-14,app
5898,0,1,2015-05-20,"app,urgent"
5897,0,5,2015-05-06,"app,quickwin"
3239,0,3,2015-01-09,app
5870,0,-1,2015-06-27,"app,support"
4530,0,21,2014-12-07,app
5868,0,2,2015-06-15,app
4537,0,-1,2014-12-03,app
3211,0,-1,2014-12-22,"app,urgent"
5874,0,5,2015-05-08,"app,support"
5873,0,1,2015-06-03,"app,urgent"
5872,0,-1,2015-05-05,"app,support"
5871,0,7,2015-05-05,app
3215,0,-1,2014-09-03,app
3216,0,-1,2014-09-03,app
3213,0,-1,2014-10-29,app
3219,0,-1,2014-09-03,"app,support"
3217,0,-1,2014-09-03,"app,quickwin"
3218,0,-1,2014-09-03,app
3183,1,4,2017-03-20,"app,support"
3185,1,-1,2017-06-26,app
3184,1,2,2017-03-20,app
3187,1,-1,2017-06-27,app
3186,1,-1,2017-06-26,"app,support,urgent"
3189,1,18,2017-03-23,app
3192,1,-1,2017-03-21,app
3191,1,2,2017-04-14,"app,urgent,quickwin"
3194,1,5,2017-03-22,app
3193,1,39,2017-04-12,
3196,1,58,2017-03-24,"app,support,urgent"
3195,1,37,2017-04-16,app
3198,1,1,2017-03-23,app
3197,1,-1,2017-06-29,"app,support"
3199,1,20,2017-03-25,"app,urgent"
998,0,-1,2013-12-08,app
993,0,-1,2014-05-02,"app,quickwin"
990,0,-1,2014-06-24,app
3517,0,7,2014-09-09,app
3518,0,-1,2014-09-07,app
988,0,2,2014-02-06,"app,urgent"
989,0,-1,2014-04-17,app
985,0,-1,2014-04-30,"app,urgent"
4425,1,3,2018-01-22,app
4424,1,-1,2018-01-31,app
4427,1,1,2018-01-22,app
4426,1,8,2018-01-22,app
4429,1,10,2018-01-27,app
4428,1,-1,2018-02-01,"app,urgent,quickwin"
4430,1,7,2018-01-23,app
4432,1,24,2018-01-24,"app,urgent"
4431,1,2,2018-01-24,"app,urgent"
3103,1,8,2017-02-28,"app,urgent"
4434,1,1,2018-01-26,app
4433,1,1,2018-01-26,app
4438,1,20,2018-01-30,app
4437,1,9,2018-01-28,"app,support"
4439,1,1,2018-01-30,app
4441,1,10,2018-02-04,"app,support"
4440,1,1,2018-01-31,app
4443,1,7,2018-02-03,app
4442,1,4,2018-02-03,app
3114,1,9,2017-02-28,app
4445,1,-1,2018-02-09,"app,urgent"
3113,1,18,2017-02-28,"app,urgent"
4444,1,16,2018-02-05,app
4446,1,2,2018-02-01,"app,support"
3118,1,11,2017-02-28,app
4449,1,1,2018-02-02,app
3119,1,19,2017-03-11,
3121,1,7,2017-03-07,app
4452,1,-1,2018-02-11,
3120,1,11,2017-03-13,"app,support"
4451,1,5,2018-02-04,app
3123,1,-1,2017-03-05,"app,support,urgent"
3125,1,1,2017-03-06,"app,support,quickwin"
4456,1,-1,2018-02-06,app
3124,1,361,2017-11-18,app
4455,1,6,2018-02-05,app
3127,1,16,2017-03-06,"app,urgent"
4458,1,14,2018-02-07,app
3126,1,3,2017-03-06,
4457,1,2,2018-02-06,app
3129,1,-1,2017-03-11,
3128,1,1,2017-03-07,app
4459,1,13,2018-02-07,app
3130,1,5,2017-03-07,"app,support"
4461,1,7,2018-02-08,app
4460,1,-1,2018-02-11,app
3132,1,6,2017-03-11,"app,urgent"
3131,1,3,2017-03-07,"app,quickwin"
4465,1,1,2018-02-09,app
3133,1,2,2017-03-08,"app,support"
4464,1,3,2018-02-08,app
4467,1,-1,2018-02-17,"app,urgent"
3138,1,27,2017-04-16,app
4469,1,1,2018-02-14,"app,quickwin"
4468,1,8,2018-02-14,app
4470,1,14,2018-02-15,app
3141,1,1,2017-03-09,app
4472,1,1,2018-02-18,"app,urgent"
4471,1,8,2018-02-14,"app,quickwin"
3143,1,1,2017-03-09,urgent
4474,1,8,2018-02-19,app
3142,1,11,2017-03-09,app
4473,1,5,2018-02-18,app
4476,1,1,2018-02-19,"app,quickwin"
3144,1,10,2017-03-12,app
4475,1,3,2018-02-19,"app,support"
4478,1,-1,2018-02-23,app
4477,1,4,2018-02-21,"app,support"
3149,1,-1,2017-03-15,app
3148,1,12,2017-03-25,"urgent,quickwin"
4479,1,-1,2018-02-24,"app,support"
3150,1,10,2017-03-13,"app,support"
4481,1,-1,2018-02-24,app
4480,1,-1,2018-02-24,"app,support"
4483,1,-1,2018-02-24,app
3151,1,1,2017-03-13,"app,support,urgent,quickwin"
4482,1,3,2018-02-22,app
3154,1,11,2017-03-22,app
4485,1,-1,2018-02-23,app
3153,1,2,2017-03-14,app
4484,1,-1,2018-02-24,"app,urgent"
3156,1,17,2017-03-14,"app,urgent,quickwin"
4487,1,-1,2018-02-26,app
4486,1,1,2018-02-25,app
3158,1,4,2017-03-16,app
3157,1,6,2017-03-19,app
3159,1,-1,2017-03-30,"app,urgent"
3167,1,1,2017-03-16,"app,urgent"
3169,1,15,2017-03-16,"app,support"
3168,1,-1,2017-09-11,app
3170,1,15,2017-03-28,"app,support"
3172,1,13,2017-04-25,app
3174,1,1,2017-03-19,"app,urgent"
3173,1,-1,2017-11-21,"app,support"
3176,1,1,2017-03-21,"app,urgent"
3175,1,1,2017-03-19,app
3178,1,-1,2017-03-20,app
3177,1,-1,2017-05-27,app
2298,0,-1,2014-07-24,app
2299,0,6,2014-05-11,
2283,0,-1,2014-04-28,app
2284,0,-1,2014-04-28,app
2282,0,-1,2014-08-20,app
2274,0,19,2014-05-29,"app,support,quickwin"
2275,0,423,2014-04-27,app
2290,0,-1,2014-05-08,"app,support"
2291,0,-1,2014-05-08,app
2294,0,-1,2014-05-01,app
2292,0,1,2014-04-29,"app,quickwin"
2293,0,-1,2014-04-29,"app,support"
2285,0,-1,2014-04-28,app
2289,0,-1,2014-05-06,app
4401,1,1,2018-01-09,app
4400,1,1,2018-01-09,"app,support"
4403,1,44,2018-01-09,app
4402,1,17,2018-01-09,"app,urgent,quickwin"
4405,1,-1,2018-01-24,"app,quickwin"
4404,1,1,2018-01-10,app
4407,1,-1,2018-01-24,"app,support"
4406,1,-1,2018-01-24,app
4409,1,-1,2018-01-24,"app,support"
4408,1,-1,2018-01-24,app
4410,1,-1,2018-01-24,"app,support"
4411,1,1,2018-01-12,"app,support"
4414,1,2,2018-01-15,app
4413,1,3,2018-01-15,app
4415,1,2,2018-01-16,"app,support,urgent"
4418,1,4,2018-01-17,"app,urgent"
4417,1,29,2018-01-17,app
4419,1,-1,2018-01-30,app
4421,1,16,2018-01-18,"app,urgent"
4420,1,-1,2018-01-30,"app,urgent"
4423,1,-1,2018-01-21,app
4422,1,-1,2018-01-31,app
4880,0,2,2015-01-20,"app,support,urgent"
2210,0,546,2014-07-03,app
3540,0,1,2014-09-07,"app,support,urgent"
2212,0,11,2014-04-16,app
3560,0,1,2014-09-20,app
4890,0,-1,2015-02-27,"app,urgent"
2221,0,-1,2014-08-13,"app,support"
3551,0,-1,2015-01-16,app
3556,0,-1,2015-01-17,"app,urgent"
2225,0,-1,2015-06-06,app
3557,0,-1,2014-09-09,app
2226,0,1,2014-07-08,app
4887,0,3,2015-01-24,"app,urgent"
2223,0,4,2014-07-26,app
4886,0,2,2015-01-24,app
3555,0,2,2014-11-08,app
2229,0,-1,2014-04-26,app
3558,0,-1,2014-09-20,"support,urgent"
2227,0,-1,2014-09-23,"app,urgent"
3559,0,-1,2014-09-16,app
2228,0,-1,2014-09-23,"app,urgent"
3520,0,-1,2014-12-23,"app,quickwin"
3523,0,-1,2014-12-14,"app,support"
3524,0,-1,2014-12-14,app
3527,0,3,2014-11-06,app
3525,0,-1,2014-10-08,app
3526,0,-1,2015-05-19,app
3531,0,1,2014-09-25,app
3534,0,4,2014-09-14,"app,urgent"
3535,0,-1,2014-09-12,"app,urgent"
3532,0,-1,2014-09-12,app
3533,0,1,2014-09-12,app
3538,0,3,2014-11-07,app
3539,0,-1,2014-12-17,
3536,0,-1,2014-09-06,app
3537,0,-1,2014-09-12,app
929,0,-1,2014-04-30,app
922,0,-1,2013-11-25,"app,support"
921,0,13,2013-12-05,"app,support"
919,0,-1,2013-11-29,app
911,0,-1,2014-03-02,app
910,0,-1,2014-04-29,app
2273,0,-1,2014-05-19,app
2270,0,682,2014-05-16,"app,support,urgent"
2271,0,-1,2015-06-12,app
2265,0,-1,2014-09-27,"app,urgent"
2267,0,-1,2014-05-18,app
2268,0,-1,2014-08-18,app
908,0,2,2013-11-22,"app,support"
904,0,1,2013-11-23,app
902,0,-1,2013-12-06,app
901,0,33,2013-12-02,app
2240,0,-1,2014-04-28,app
4895,0,9,2015-01-30,"app,support,urgent"
4894,0,1,2015-01-20,app
3564,0,20,2014-09-12,"app,support,quickwin"
3561,0,1,2014-09-18,app
2230,0,7,2014-06-11,"app,quickwin"
3562,0,18,2014-09-20,"app,support"
2236,0,-1,2014-06-14,app
2237,0,61,2014-04-23,"app,support"
3568,0,5,2014-09-11,app
2234,0,-1,2014-08-17,app
3565,0,5,2014-09-12,"app,support,quickwin"
2239,0,-1,2014-10-01,"app,support"
2241,0,396,2014-04-26,app
2242,0,1,2014-04-28,app
2247,0,-1,2014-04-28,app
2245,0,-1,2014-06-15,"app,support"
2246,0,-1,2014-04-28,"app,quickwin"
3060,1,29,2017-02-22,app
4391,1,20,2018-01-13,app
4390,1,-1,2018-01-20,"app,urgent"
3062,1,1,2017-02-17,app
4393,1,3,2018-01-14,"app,urgent"
3061,1,15,2017-02-19,app
3064,1,5,2017-03-02,"app,urgent"
3063,1,7,2017-05-18,"app,support"
4394,1,2,2018-01-10,support
3066,1,2,2017-02-20,"app,urgent"
4397,1,-1,2018-01-22,"app,quickwin"
3065,1,4,2017-02-28,app
3068,1,-1,2017-03-02,"app,urgent"
4399,1,-1,2018-01-08,app
3067,1,-1,2017-02-20,"app,urgent"
4398,1,2,2018-01-08,"app,support"
3069,1,-1,2017-02-23,"app,urgent"
3071,1,2,2017-02-21,app
3070,1,-1,2017-05-08,app
3073,1,-1,2017-06-05,"app,support"
3072,1,1,2017-02-21,"app,urgent"
3075,1,11,2017-02-21,app
3074,1,-1,2017-05-08,
3077,1,1,2017-02-22,app
3076,1,1,2017-03-01,app
3079,1,-1,2017-06-08,app
3078,1,1,2017-02-22,"app,support"
3080,1,1,2017-02-22,"app,quickwin"
3082,1,4,2017-02-23,"app,urgent"
3081,1,1,2017-02-22,"app,urgent"
3084,1,31,2017-03-31,app
3083,1,43,2017-02-25,"app,support"
3086,1,7,2017-03-06,app
3085,1,19,2017-03-27,
3088,1,-1,2017-03-02,"app,urgent"
3087,1,3,2017-03-04,"app,quickwin"
3089,1,-1,2017-02-26,"app,support"
3091,1,8,2017-02-27,app
3090,1,5,2017-04-09,app
3093,1,64,2017-02-28,app
3092,1,-1,2017-06-12,"app,urgent"
4712,0,4,2015-01-08,"app,support"
4711,0,2,2015-01-10,app
4710,0,-1,2015-04-14,"app,support"
4715,0,4,2015-01-10,"app,support,quickwin"
4714,0,7,2015-01-10,"app,quickwin"
4713,0,5,2015-01-10,app
4719,0,-1,2015-02-03,app
4718,0,-1,2015-04-15,app
4717,0,1,2015-01-15,"app,support,urgent"
4723,0,10,2015-01-14,"app,support"
4722,0,3,2015-01-15,"app,support,quickwin"
4721,0,2,2015-05-01,"app,urgent"
4720,0,-1,2015-01-09,app
4705,0,-1,2015-04-14,app
4704,0,-1,2015-01-18,app
4709,0,2,2015-01-14,"app,support"
4707,0,1,2015-01-22,app
4306,1,-1,2017-12-16,"urgent,quickwin"
4305,1,-1,2017-11-16,"app,support,urgent,quickwin"
4309,1,-1,2017-11-16,app
4311,1,2,2017-11-18,app
4310,1,16,2017-11-18,app
4313,1,2,2017-11-17,app
4312,1,7,2017-11-20,app
4319,1,2,2017-11-20,"app,urgent"
4318,1,2,2017-11-17,app
4320,1,-1,2017-12-18,app
4322,1,-1,2017-12-19,"app,support"
4326,1,-1,2017-12-20,app
4327,1,-1,2017-11-22,app
3000,1,23,2017-02-07,"app,urgent"
3002,1,27,2017-02-07,"app,support"
4333,1,10,2017-12-07,"app,support,urgent"
3001,1,8,2017-02-15,app
3004,1,-1,2017-02-19,app
4335,1,-1,2017-12-10,app
3003,1,27,2017-02-07,"app,urgent"
3006,1,11,2017-02-07,app
4337,1,3,2017-11-26,app
4336,1,3,2017-11-26,"app,urgent"
3008,1,4,2017-02-07,"app,support"
4339,1,-1,2017-11-27,"app,support"
3007,1,2,2017-02-13,app
4338,1,1,2017-11-26,"app,support,urgent,quickwin"
3009,1,6,2017-02-17,"app,support"
4340,1,1,2017-11-28,"app,support"
4342,1,2,2017-11-29,app
3011,1,-1,2017-05-26,"app,urgent"
3010,1,-1,2017-02-19,app
4341,1,39,2018-02-03,"app,support"
3013,1,-1,2017-04-29,app
4344,1,-1,2017-12-25,"app,support,urgent"
3012,1,57,2017-02-19,app
4343,1,1,2017-11-29,app
3015,1,-1,2017-02-08,app
4346,1,-1,2017-12-25,app
3014,1,-1,2017-02-08,app
4345,1,-1,2017-12-25,app
3017,1,1,2017-02-08,app
4348,1,-1,2017-12-25,app
3016,1,1,2017-02-22,"app,support"
4347,1,-1,2017-12-25,app
3019,1,24,2017-03-19,app
3018,1,4,2017-02-08,app
4349,1,-1,2017-12-25,"app,support"
3020,1,4,2017-02-09,"app,quickwin"
4351,1,2,2017-11-30,"support,urgent"
4350,1,2,2017-11-30,app
4353,1,1,2017-12-04,support
3022,1,-1,2017-05-30,"app,support,urgent"
3021,1,4,2017-02-13,"app,urgent"
4352,1,1,2017-12-01,"app,urgent"
3024,1,1,2017-02-09,app
4355,1,2,2017-12-05,"app,support"
3023,1,9,2017-02-09,"app,urgent"
4354,1,2,2017-12-04,"app,support,urgent"
3026,1,2,2017-02-10,app
4357,1,55,2017-12-30,app
3025,1,6,2017-02-11,app
